FlorentineDrawings_IdentifierBB1961,City,City_URI,Country,Country_URI,Collection_main,Collection_URI_main,Collection_sub,Collection_URI_sub,Former_collection,Former_collection_URI,BB_1961_Inventory_number,Inventory_number_correction,BB_1961_number_letter,BB_1961_number_letter_NoSpace,BB_1961_figure number_recto,BB_1961_figure number_verso,BB_1961_plate number,BB_1961_Artist_NoQualifier,Artist_URI_1961,BB_1961_Qualifier,BB_1961_title_recto,BB_1961_title_verso,BB_1961_title_correction,BB_1961_technique_recto_1,BB_1961_technique_recto_1_URI,BB_1961_technique_recto_2,BB_1961_technique_recto_2_URI,BB_1961_technique_recto_3,BB_1961_technique_recto_3_URI,BB_1961_technique_recto_4,BB_1961_technique_recto_4_URI,BB_1961_technique_recto_5,BB_1961_technique_recto_5_URI,BB_1961_technique_verso_1,BB_1961_technique_verso_1_URI,BB_1961_technique_verso_2,BB_1961_technique_verso_2_URI,BB_1961_technique_verso_3,BB_1961_technique_verso_3_URI,BB_1961_technique_verso_4,BB_1961_technique_verso_4_URI,BB_1961_text_recto,BB_1961_text_verso,BB_1938_number_letter,BB_1938_number_letter_NoSpace,BB_1938_Artist_NoQualifier,Artist_URI_1938,BB_1938_Qualifier,BB_1938_title_recto,BB_1938_title_verso,BB_1938_text_recto,BB_1938_text_verso,BB_1903_number_letter,BB_1903_number_letter_NoSpace,BB_1903_Artist_NoQualifier,Artist_URI_1903,BB_1903_Qualifier,BB_1903_title_recto,BB_1903_title_verso,BB_1903_text_recto,BB_1903_text_verso,Cataloguer's Comments,Cataloguer's Question
#N/A,,#N/A,,#N/A,,#N/A,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,#N/A,#N/A,,,,,,,
0001704-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,325,,1704,1704,740,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,"Donna seduta con la faccia mezzo velata, simile alle Sibille nella volta della Cappella Sistina",,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,,,,,,,,,,,,,,,"Same as 1938, in Italian",,1704,1704,,,,Draped seated female in manner of sibyls of the Sixtine Ceiling,,"This is a forgery so brilliant and of so ancient a date that until the other day it had never aroused the slightest suspicion. Something theatrical in the face, the mouth awry, the sweeping lines, the vigorous bravura stroke, may have made this or that student uneasy but I venture to say that, without having another artist to whom to ascribe it, scarcely any one would have dared to take this sketch away from Michelangelo. We owe it to a connoisseur who understands how difficult, nay how impossible, it is to know the great masters perfectly without an intimate acquaintance with all the small fry who surround them or succeed them - we owe it to Prof. Wickhoff that we now can tell the author of such a clever performance. It was the Bolognese Passerotti, famous already in Michelangelo's lifetime as a brilliant penman. There can scarcely be a doubt but that Passerotti made this and similar drawings with the intention of passing them off as Michelangelo's. Here he may have had the Delphic Sibyl in mind, and such of the master's genuine sketches for the Sixtine Ceiling as the one now in t he British Museum for the Isaiah (my 1486). The above paragraph remains to commemorate the first serious attempt made to distinguish between the different imitators of Michelangelo's drawing. In the decades that have passed since writing it, we who have been standing on the shoulders of our predecessors have learnt to look further and see clearer. In most respects the problems confronting us seem more insoluble than ever, but in some few we can perhaps reach more satisfactory, if only temporary, conclusions. Thus I have been led to wonder whether this drawing is not rather by ""Andrea di Michelangelo"".",,1704,1704,"Buonarroti, Michelangelo",,,,,Same as 1938,,,
0001705-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,324,,1705,1705,,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,"Vecchia avvolta in un ampio mantello, che discute, appoggiandosi a un bordone, con un ragazzo in piedi al suo fianco",,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,,,,,,,,,,,,,,,"Same as 1938, in Italian",,1705,1705,,,,"Standing figure of old woman, draped in voluminous cloak, a crook or staff in her hand, a boy standing beside her",,"This magnificent drawing is certainly by the same hand as the last, Passerotti's, and made, doubtless, with the same laudable object - to be passed off as a genuine study by the master, presumably for a sibyl in the Sixtine Ceiling. Whether for the mere love of excelling in forgery - a passion of certain minds - or at the orders of some such dealer as the Pomponio who got Calvart (note:  Malvasia, Felsina Pittrice, Bologna, 1841, Vol. I, p. 197) to make copies with slight changes after the Last Judgement to be sold as original sketches, must remain an open question. But although even more brilliant than the seated sibyl, this ""sempiternous crone"" is more easily recognized as not Michelangelo's, for the simple reason that Passerotti has here overreached himself. Obviously meant for a sibyl, and not for one of the so-called ""ancestors of Christ,"" this hag puts us at once on our guard, for she is not at all in the spirit and intention of the figures executed - for I do not hesitate to assume that the intention and spirit of these figures underwent no change in Michelangelo's mind. Moreover, this creature has obviously been pieced together out of two perfectly distinct figures in the Ceiling. The pose and the majestic sweep of the draperies are taken from the Eternal in the Creation of Eve, while the staff and the hand upon it are copied from the so-called Boaz. As for the boy, he is not even Michelangelesque. Here also it is evident that Passerotti had before him early drawings by the master, supplied, perhaps, by the dealer who ordered such a forgery for the draperies, the early copies chiefly after Masaccio and kindred original studies, and for the rest, such a sketch as my 1545 - nay, I venture to believe that very one. Be it noted how carefully in the left hand Passerotti has copied the left hand of the speaker there, and in the foot the foot of the same figure. Her profile even may have been suggested by the listener's on that sheet. Passerotti's hand betrays itself throughout, where he does not painfully imitate Michelangelo's cross-hatching. For this attribution also all praise to Professor Wickhoff. A poor copy of this is to be found at Lille. I let the above paragraph stand for the same reason that I retain the text of the first edition for my 1704, but like the drawing there discussed this one now seems by ""Andrea di Michelangelo."" The design before us, whether in this or other versions, must have been known to Bacchiacca, who used it in a birth plate formerly in the collection of the late Mr. F. A. White, and now in the S. H. Kress Collection, New York.",,1705,1705,"Buonarroti, Michelangelo",,,,,Same as 1938,,,
0001706-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,347,,1706,1706,,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,"Dodici teste copiate da originali abbastanza giovanili di Michelangelo: quella centrale all'estrema sinistra deriva infatti dallo stesso originale che ispirò la testa sul verso dello studio per l'Adamo, BB n. 1519 la maschera di vecchio, subito sotto, è copiata da BB n. 1399",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938 Title, in Italian",,1706,1706,,,,Twelve heads copies possibly by Heemskerck after earlyish drawings by the master. Thus the middle one on the extreme left was done after the same original that inspired the head on the verso of the study for the Adam formerly belonging to Mrs. F. Locker-Lampson and now in the British Museum (my 1519A),,The mask just below of an elderly man is after the head in my 1399A.,,1706,1706,"Buonarroti, Michelangelo",,,,,Same as 1938,,,
0001707-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,236,,1707,1707,,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,Profilo di vecchia ammantata che cammina verso sinistra ,Schizzo di fanciullo,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,1707,1707,,,,Draped figure of old woman walking in profile to left ,Sketch of child,"Clearly by Battista Franco, and so catalogued by Robinson",A version of the sketch on the recto in black chalk is to be found at Chatsworth.,1707,1707,"Buonarroti, Michelangelo",,,,,Same as 1938,,In BB_1961 we find an handwritten comment over Battista Franco: By Rosso.,
0001708-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,376,,1708,1708,,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,Crocifissione,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,1708,1708,,,,Study for Crucifixion,,A copy almost certainly of an original (unknown to me) by Sebastiano del Piombo and possibly done by Daniele da Volterra. It is too neat and careful to be by Sebastiano himself.,,1708,1708,"Buonarroti, Michelangelo",,,,,Same as 1938,,,
001708A-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,350,,1708 A,1708A,,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,Replica della parte sopra ai sarcofagi nel progetto per le Tombe Medicee al Louvre (BB n. 1735),,,black chalk,http://vocab.getty.edu/aat/300080058,wash,http://vocab.getty.edu/aat/300011051,,,,,,,,,,,,,,,,,1708 A,1708A,,,,Replica of part above sarcophagi in Louvre sketch (my 1735) for the Medici Tombs,,,,,,#N/A,,,,,,,,
0001709-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,307,,1709,1709,,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,"Studio per la sistemazione architettonica di una delle Tombe Medicee (a carboncino) perpendicolarmente ad esso, due busti virili (a sanguigna) iscritto nell'angolo superiore sinistro (a penna) ",Nudo femminile in piedi,,black chalk,http://vocab.getty.edu/aat/300080058,red chalk,http://vocab.getty.edu/aat/300080064,ink,http://vocab.getty.edu/aat/300015012,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,"Same as 1938, in Italian",,1709,1709,,,,"Two slight sketches in red chalk of male busts, and study in black chalk for architectural arrangement of one of Medici Tombs ",Study in red chalk of standing undraped female figure,"The busts recall my 1497 verso. While of relatively fine quality, and approaching Michelangelo closely, the leaflet for the tomb is perhaps not his. In kind it is like the Louvre sketch, my 1729 verso, but it is by a different hand one closer to Michelangelo's again whose I do not know, unless indeed, for a reason that will appear presently, it be by Stefano di Tommaso, Michealngelo's foreman at the time. The date of the drawing is given at the top of the leaflet in an inscription, probably in Michelangelo's hand one closer to Michelangelo's again whose I do not know, unless indeed, for a reason that will appear presently, it be by Stefano di Tommaso, Michelangelo's foreman at the time. The date of the drawing is given at the top of the leaflet in an inscription, probably in Michelangelo's hand, which by Robinson is transliterated thus: ""A' dì 16 di giugno porto monagniola ventuno soldi al fornaio e chomincio  taglie... nel 1524."" Of course the sketches may be of a later date than this, but it is not likely. Their object may be explained by a passage in a letter of Fattucci's to Michelangelo, dated January 30, 1524, of the following tenor: ""The pope told me with his own lips that he is anxious to hear of all that you are doing, and would like drawings but not to waste your own time, he begs you will have them made by Stefano, or whom you please."" Stefano may thus be the actual author of this sketch, which, at all events, has the interest of showing how far at this date the master had advanced, his own studies being undated. The arrangement is much as it is now three niches, with a duke in the middle one, and below, only one sarcophagus. The duke here is evidently Giuliano. Under the same museum number (42) is catalogued a sketch of an amorino, too soft and pretty, it seems to me, to be by Michelangelo nor does it quite seem by Sebastiano del Piombo, although much closer to him.",,1709,1709,"Buonarroti, Michelangelo",,,,,Same as 1938,,,
0001710-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,406,,1710,1710,,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,"testa di vecchio e vari studi di nudi virili, fra cui una copia del Crepuscolo in San Lorenzo a Firenze (a penna), e un profilo di testa ideale (a carboncino) non dissimile dalle altre teste michelangiolesche con acconciature fantastiche ","Uno scheletro e vari studi di gambe, due delle quali a carboncino",,ink,http://vocab.getty.edu/aat/300015012,black chalk,http://vocab.getty.edu/aat/300080058,,,,,,,,,,,,,,,"Same as 1938, in Italian",,1710,1710,,,,"Sheet with studies, some of them after the figures in the Medici Chapel at S. Lorenzo. In black chalk profile of young woman in fanciful headdress, not unlike other Michelangelesque fancy heads. ","Skeleton and studies of legs, two of them in black chalk",All these sketches are Montelupo's.,,1710,1710,"Buonarroti, Michelangelo",,,,,Same as 1938,,,
0001711-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,408,,1711,1711,,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,Quattro studi anatomici di una gamba destra ,"Atletico braccio destro alzato, écorché di una gamba destra (a carboncino) e un groviglio di nudi virili (a penna)",,black chalk,http://vocab.getty.edu/aat/300080058,red chalk,http://vocab.getty.edu/aat/300080064,ink,http://vocab.getty.edu/aat/300015012,,,,,black chalk,http://vocab.getty.edu/aat/300080058,ink,http://vocab.getty.edu/aat/300015012,,,,,"Same as 1938, in Italian",,1711,1711,,,,Four anatomical studies of a right leg ,"Anatomical study in black chalk of a right leg in opposite direction of athletic right arm held up high, and in bistre a number of prostrate figures","The prostrate figures are certainly by Montelupo, as a careful comparison with the other drawings that I ascribe to him will establish. Besides, in all the black chalk studies the shading goes from left to right as is natural for a left-handed draughtsman. The anatomical studies we can safely assume are by the same hand and except that they are in chalk are all but identical with those on my 1642. The prostrate figures may be copied from a sketch for the Brazen Serpent by Michelangelo.",,1711,1711,"Buonarroti, Michelangelo",,,,,Same as 1938,,,
0001712-Berenson1961,Oxford,http://sws.geonames.org/2640729,UK,http://sws.geonames.org/2635167,Ashmolean Museum,http://viaf.org/viaf/141569308/,,,,,317,,1712,1712,,,,"Buonarroti, Michelangelo",http://vocab.getty.edu/ulan/500010654,School of,"Due studi per un gruppo di Ercole e Anteo studio anatomico di una gamba sinistra (come su BB n. 1669), la stessa gamba a semplice contorno, due caricature di una vecchia e d'un vecchio, una civetta copiata da quelle nelle Tombe Medicee, e studi di natura ottica ","Schizzi di ogni genere apparentemente disegnati senza altro scopo che di ammazzare il tempo; i più degni di nota sono un cavaliere, due profili, la testa di un Mercurio, un teschio, un'anfora, ecc.; tutta la metà sinistra del foglio su successivamente (circa 1531-1533) ricoperta di versi di mano di Michelangelo",,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,1712,1712,,,,"Sketches of all sorts, drawn apparently with no other object than to kill time. The most noticeable are a horseman, two profiles, the head of a Mercury, etc. The whole left-hand side was written over subsequently with verses in Michelangelo's own hand ","Two studies of a group for Hercules and Antaeus. Variations upon the themes treated by Michelangelo in drawings at Haarlem and in the British Museum. Also the anatomical study of a leg as in my 1669, and the same in outline only, two caricatures of an old woman and an old man, an owl copied from the one in the Medici Tombs, and certain studies of an optical nature","Neither the handling nor the quality of these sketches is Michelangelo's own, while the presence of his verses, written after the sheet was drawn upon, makes it certain that they were made in his studio. I used to ascribe this sheet to Montelupo but it is obviously by ""Andrea di Michelangelo"". The wrestlers were drawn over other studies, but not necessarily at another sitting and far from necessarily by Michelangelo himself.",,1712,1712,"Buonarroti, Michelangelo",,,,,"Same as 1938 until square bracket, then: By whom? I do not hesitate to answer by Montelupo. The horse is of the exact type that we see here on n. 1701 recto; the heads are by the hand which drew the black chalk profile the we find on 1710 recto; the leg in outline between the two groups of Hercules and Antaeus ha the over-slim ankles, and huge ankle-bones that attract attention in the nude on 1701 verso, and in other drawings which like those I have just mentioned are, as I believe, by Montelupo, This sheet, then, would, in my opinion, have been drawing up while Montelupo was working with Michelangelo upon the Medici Tombs. That the date does not make against this hypothesis, we learn from Prof. Frey, who in his commentary on the verses suggests 1532-1533 as the most probable time for their composition.",,,
